timestamp,user_id,event_type,trace_id,details
1773225023.8287537,User-028,started,trace_0112,"92 requests, 16,981 initial tokens"
1773225023.880374,User-029,started,trace_0245,"36 requests, 19,556 initial tokens"
1773225023.9311376,User-030,started,trace_0570,"114 requests, 9,565 initial tokens"
1773225053.85082,User-031,started,trace_0581,"1926 requests, 11,741 initial tokens"
1773225053.9016976,User-032,started,trace_0102,"124 requests, 22,443 initial tokens"
1773225053.952047,User-033,started,trace_0207,"52 requests, 8,868 initial tokens"
1773225083.8808494,User-034,started,trace_0052,"161 requests, 19,835 initial tokens"
1773225083.9314446,User-035,started,trace_0401,"213 requests, 11,997 initial tokens"
1773225083.9820793,User-036,started,trace_0459,"30 requests, 11,991 initial tokens"
1773225105.2545228,User-033,truncated,trace_0207,"4/52 requests, 74.3% cache hit"
1773225105.254956,User-037,started,trace_0214,"457 requests, 19,540 initial tokens"
1773225113.870603,User-038,started,trace_0005,"382 requests, 19,105 initial tokens"
1773225132.5055668,User-027,completed,trace_0538,"12/12 requests, 88.6% cache hit"
1773225132.505941,User-039,started,trace_0295,"441 requests, 21,288 initial tokens"
1773225143.826396,User-040,started,trace_0565,"170 requests, 12,362 initial tokens"
1773225143.8766356,User-041,started,trace_0455,"11 requests, 12,739 initial tokens"
1773225162.616519,User-004,completed,trace_0392,"21/21 requests, 62.2% cache hit"
1773225162.6169577,User-042,started,trace_0436,"19 requests, 12,100 initial tokens"
1773225169.9283845,User-023,completed,trace_0430,"21/21 requests, 26.8% cache hit"
1773225169.9286542,User-043,started,trace_0299,"204 requests, 18,414 initial tokens"
1773225173.8978808,User-044,started,trace_0124,"48 requests, 13,048 initial tokens"
1773225203.9014354,User-045,started,trace_0282,"123 requests, 19,383 initial tokens"
1773225203.9521387,User-046,started,trace_0373,"376 requests, 17,432 initial tokens"
1773225204.0029726,User-047,started,trace_0522,"137 requests, 9,093 initial tokens"
1773225233.8870456,User-048,started,trace_0154,"35 requests, 19,236 initial tokens"
1773225233.9377394,User-049,started,trace_0584,"416 requests, 12,272 initial tokens"
1773225233.9887235,User-050,started,trace_0352,"58 requests, 17,759 initial tokens"
1773225263.8644023,User-051,started,trace_0342,"17 requests, 20,209 initial tokens"
1773225263.914625,User-052,started,trace_0231,"495 requests, 18,258 initial tokens"
1773225293.8957891,User-053,started,trace_0393,"54 requests, 9,031 initial tokens"
1773225293.947719,User-054,started,trace_0152,"679 requests, 22,114 initial tokens"
1773225293.9989545,User-055,started,trace_0281,"167 requests, 17,888 initial tokens"
1773225323.8170822,User-056,started,trace_0090,"84 requests, 18,740 initial tokens"
1773225323.8677032,User-057,started,trace_0497,"30 requests, 11,991 initial tokens"
1773225323.918565,User-058,started,trace_0402,"26 requests, 11,940 initial tokens"
1773225353.8761733,User-059,started,trace_0156,"219 requests, 19,424 initial tokens"
1773225353.926797,User-060,started,trace_0196,"38 requests, 24,522 initial tokens"
1773225383.890069,User-061,started,trace_0293,"166 requests, 20,227 initial tokens"
1773225383.940913,User-062,started,trace_0170,"270 requests, 19,054 initial tokens"
1773225402.5515385,User-036,completed,trace_0459,"30/30 requests, 44.8% cache hit"
1773225402.5518985,User-063,started,trace_0019,"243 requests, 18,842 initial tokens"
1773225413.8983135,User-064,started,trace_0595,"33 requests, 11,709 initial tokens"
1773225413.9493947,User-065,started,trace_0023,"90 requests, 18,557 initial tokens"
1773225418.512845,User-042,completed,trace_0436,"19/19 requests, 76.4% cache hit"
1773225418.5130808,User-066,started,trace_0175,"472 requests, 18,279 initial tokens"
1773225443.9092011,User-067,started,trace_0311,"14 requests, 20,090 initial tokens"
1773225473.8937602,User-068,started,trace_0531,"181 requests, 12,278 initial tokens"
1773225473.9453113,User-069,started,trace_0088,"215 requests, 19,641 initial tokens"
1773225473.9955027,User-070,started,trace_0395,"30 requests, 11,934 initial tokens"
1773225503.8891525,User-071,started,trace_0208,"10 requests, 8,868 initial tokens"
1773225503.9393551,User-072,started,trace_0298,"183 requests, 20,481 initial tokens"
1773225503.9914517,User-073,started,trace_0484,"38 requests, 12,351 initial tokens"
1773225533.8443696,User-074,started,trace_0508,"25 requests, 12,178 initial tokens"
1773225533.8953125,User-075,started,trace_0267,"418 requests, 16,735 initial tokens"
1773225533.945963,User-076,started,trace_0258,"170 requests, 18,265 initial tokens"
1773225563.8785655,User-077,started,trace_0223,"382 requests, 19,105 initial tokens"
1773225563.9287317,User-078,started,trace_0562,"17 requests, 11,741 initial tokens"
1773225563.9788718,User-079,started,trace_0341,"87 requests, 17,869 initial tokens"
1773225585.149989,User-071,truncated,trace_0208,"4/10 requests, 74.3% cache hit"
1773225585.1503298,User-080,started,trace_0600,"211 requests, 40,479 initial tokens"
1773225606.3371532,User-018,completed,trace_0042,"12/12 requests, 84.5% cache hit"
1773225606.3376215,User-081,started,trace_0579,"361 requests, 13,182 initial tokens"
1773225616.1584735,User-058,completed,trace_0402,"26/26 requests, 51.1% cache hit"
1773225616.158717,User-082,started,trace_0137,"134 requests, 19,856 initial tokens"
1773225623.840617,User-083,started,trace_0586,"31 requests, 11,997 initial tokens"
1773225653.8796408,User-084,started,trace_0238,"690 requests, 25,439 initial tokens"
1773225653.930713,User-085,started,trace_0036,"31 requests, 19,306 initial tokens"
1773225683.8615563,User-086,started,trace_0257,"162 requests, 19,498 initial tokens"
1773225683.9127982,User-087,started,trace_0591,"23 requests, 12,374 initial tokens"
1773225713.8830886,User-088,started,trace_0077,"23 requests, 19,167 initial tokens"
1773225713.9332633,User-089,started,trace_0359,"80 requests, 27,475 initial tokens"
1773225743.8684485,User-090,started,trace_0197,"136 requests, 15,688 initial tokens"
1773225743.919894,User-091,started,trace_0502,"106 requests, 11,404 initial tokens"
1773225743.970504,User-092,started,trace_0039,"271 requests, 18,441 initial tokens"
1773225773.8759649,User-093,started,trace_0012,"384 requests, 19,055 initial tokens"
1773225773.9261923,User-094,started,trace_0203,"72 requests, 18,756 initial tokens"
1773225773.9772778,User-095,started,trace_0505,"27 requests, 9,020 initial tokens"
1773225783.8527646,User-057,completed,trace_0497,"30/30 requests, 44.8% cache hit"
1773225783.8532996,User-096,started,trace_0185,"198 requests, 12,943 initial tokens"
1773225803.9113834,User-097,started,trace_0492,"22 requests, 11,820 initial tokens"
1773225803.9617956,User-098,started,trace_0482,"1926 requests, 11,741 initial tokens"
1773225833.853099,User-099,started,trace_0563,"194 requests, 12,224 initial tokens"
1773225833.9041216,User-100,started,trace_0291,"136 requests, 17,578 initial tokens"
1773225833.9543405,User-101,started,trace_0050,"203 requests, 17,897 initial tokens"
1773225863.9335034,User-102,started,trace_0464,"22 requests, 12,068 initial tokens"
1773225863.9842505,User-103,started,trace_0611,"309 requests, 23,861 initial tokens"
1773225864.0377014,User-104,started,trace_0639,"39 requests, 12,175 initial tokens"
1773225893.8816533,User-105,started,trace_0222,"543 requests, 20,725 initial tokens"
1773225893.9322138,User-106,started,trace_0454,"11 requests, 12,296 initial tokens"
1773225893.9830463,User-107,started,trace_0435,"21 requests, 8,979 initial tokens"
1773225923.9400482,User-108,started,trace_0301,"36 requests, 12,639 initial tokens"
1773225923.9910896,User-109,started,trace_0506,"73 requests, 18,502 initial tokens"
1773225924.0417328,User-110,started,trace_0259,"179 requests, 18,333 initial tokens"
1773225953.9030464,User-111,started,trace_0067,"141 requests, 20,202 initial tokens"
1773225953.954057,User-112,started,trace_0450,"39 requests, 12,175 initial tokens"
1773225977.534032,User-074,completed,trace_0508,"25/25 requests, 51.8% cache hit"
1773225977.5342684,User-113,started,trace_0227,"277 requests, 20,506 initial tokens"
1773225983.9066799,User-114,started,trace_0229,"346 requests, 24,739 initial tokens"
1773225994.1127586,User-064,completed,trace_0595,"33/33 requests, 35.7% cache hit"
1773225994.1130886,User-115,started,trace_0092,"115 requests, 20,675 initial tokens"
1773226002.4008138,User-078,completed,trace_0562,"17/17 requests, 68.3% cache hit"
1773226002.401126,User-116,started,trace_0065,"15 requests, 18,105 initial tokens"
1773226026.4255135,User-041,completed,trace_0455,"11/11 requests, 75.0% cache hit"
1773226026.4258482,User-117,started,trace_0568,"376 requests, 12,279 initial tokens"
1773226043.9447122,User-118,started,trace_0348,"182 requests, 18,979 initial tokens"
1773226043.9950018,User-119,started,trace_0458,"63 requests, 11,790 initial tokens"
1773226073.9064648,User-120,started,trace_0083,"198 requests, 12,943 initial tokens"
1773226073.9571524,User-121,started,trace_0271,"54 requests, 19,267 initial tokens"
1773226074.0075293,User-122,started,trace_0394,"23 requests, 8,889 initial tokens"
1773226133.9506307,User-123,started,trace_0160,"284 requests, 16,946 initial tokens"
1773226134.008457,User-124,started,trace_0237,"180 requests, 18,857 initial tokens"
1773226155.8966923,User-087,completed,trace_0591,"23/23 requests, 56.8% cache hit"
1773226155.8969045,User-125,started,trace_0476,"13 requests, 8,964 initial tokens"
1773226163.9234514,User-126,started,trace_0194,"126 requests, 17,724 initial tokens"
1773226163.9744496,User-127,started,trace_0335,"142 requests, 18,445 initial tokens"
1773226178.1093366,User-070,completed,trace_0395,"30/30 requests, 56.6% cache hit"
1773226178.1096117,User-128,started,trace_0146,"357 requests, 19,298 initial tokens"
1773226193.9750197,User-129,started,trace_0582,"56 requests, 12,720 initial tokens"
1773226194.0259683,User-130,started,trace_0362,"44 requests, 14,487 initial tokens"
1773226253.9015288,User-131,started,trace_0211,"217 requests, 19,055 initial tokens"
1773226253.9517093,User-132,started,trace_0219,"436 requests, 20,420 initial tokens"
1773226259.135881,User-106,completed,trace_0454,"11/11 requests, 84.0% cache hit"
1773226259.1361217,User-133,started,trace_0602,"149 requests, 46,434 initial tokens"
1773226313.934854,User-134,started,trace_0478,"33 requests, 11,709 initial tokens"
1773226313.9859588,User-135,started,trace_0135,"103 requests, 17,670 initial tokens"
1773226314.0361702,User-136,started,trace_0399,"507 requests, 15,647 initial tokens"
1773226358.3123484,User-097,completed,trace_0492,"22/22 requests, 47.1% cache hit"
1773226358.312656,User-137,started,trace_0530,"73 requests, 12,342 initial tokens"
1773226393.5525084,User-095,completed,trace_0505,"27/27 requests, 49.9% cache hit"
1773226393.5527062,User-138,started,trace_0546,"36 requests, 11,974 initial tokens"
1773226463.6931093,User-073,completed,trace_0484,"38/38 requests, 45.7% cache hit"
1773226463.6934738,User-139,started,trace_0371,"58 requests, 17,346 initial tokens"
1773226463.9780176,User-140,started,trace_0376,"210 requests, 22,159 initial tokens"
1773226500.403483,User-083,completed,trace_0586,"31/31 requests, 42.7% cache hit"
1773226500.4037995,User-141,started,trace_0072,"369 requests, 22,359 initial tokens"
1773226603.7370248,User-125,completed,trace_0476,"13/13 requests, 82.8% cache hit"
1773226603.737328,User-142,started,trace_0272,"44 requests, 14,487 initial tokens"
1773226609.8448908,User-102,completed,trace_0464,"22/22 requests, 65.1% cache hit"
1773226609.8451104,User-143,started,trace_0446,"79 requests, 12,224 initial tokens"
1773226643.9672875,User-144,started,trace_0025,"1288 requests, 16,557 initial tokens"
1773226644.0179925,User-145,started,trace_0360,"59 requests, 18,381 initial tokens"
1773226644.068199,User-146,started,trace_0521,"40 requests, 11,943 initial tokens"
1773226679.1152012,User-107,completed,trace_0435,"21/21 requests, 36.7% cache hit"
1773226679.1156785,User-147,started,trace_0618,"137 requests, 9,093 initial tokens"
1773226750.2488112,User-053,completed,trace_0393,"54/54 requests, 49.0% cache hit"
1773226750.2491388,User-148,started,trace_0204,"173 requests, 19,408 initial tokens"
1773226823.9726796,User-149,started,trace_0251,"632 requests, 23,305 initial tokens"
1773226824.0228662,User-150,started,trace_0424,"66 requests, 12,023 initial tokens"
1773226824.0731494,User-151,started,trace_0498,"73 requests, 12,342 initial tokens"
1773227034.6361363,User-104,completed,trace_0639,"39/39 requests, 33.5% cache hit"
1773227034.6364756,User-152,started,trace_0266,"104 requests, 23,340 initial tokens"
1773227043.0441134,User-122,completed,trace_0394,"23/23 requests, 42.3% cache hit"
1773227043.0443058,User-153,started,trace_0262,"123 requests, 19,951 initial tokens"
1773227118.5856853,User-008,completed,trace_0589,"54/54 requests, 63.6% cache hit"
1773227118.5863793,User-154,started,trace_0235,"48 requests, 13,048 initial tokens"
1773227309.9465294,User-112,completed,trace_0450,"39/39 requests, 33.5% cache hit"
1773227309.9468973,User-155,started,trace_0032,"162 requests, 21,217 initial tokens"
